N,P,K,temperature,humidity,ph,rainfall,label
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,103.5684926,orange
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,orange
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange
16.0,8.0,9.0,24.60297538,91.28408653,7.601189842999999,111.2948115,orange
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,orange
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,105.2132259,orange
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,110.3332655,orange
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,orange
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,115.7659902,orange
21.0,29.0,12.0,22.30318989,92.15987039,6.438668989,117.3688104,orange
11.0,14.0,5.0,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
9.0,8.0,15.0,14.34320488,94.35734702,7.994465371,110.22231229999998,orange
5.0,18.0,14.0,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,orange
33.0,12.0,15.0,30.25578031,92.03272799,6.052318465,116.7173125,orange
8.0,16.0,6.0,12.22816189,90.26457428,7.106650373,108.4161706,orange
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,119.3941064,orange
16.0,7.0,8.0,22.79196751,90.60901895,6.420457311,116.5084074,orange
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676,116.8130969,orange
5.0,25.0,6.0,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange
6.0,8.0,11.0,24.35590861,92.39651663,6.600948787999999,119.6946577,orange
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,112.9834361,orange
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,103.5771468,orange
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065,109.8585753,orange
24.0,27.0,9.0,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,112.7194284,orange
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,orange
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,115.9787989,orange
32.0,18.0,13.0,13.8377282,91.74780462,6.044167236,107.9873218,orange
9.0,10.0,10.0,22.3551049,93.52211892,6.010391864,101.5164589,orange
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549,100.1967854,orange
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251,108.82891709999998,orange
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459,104.4224145,orange
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,orange
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
14.0,22.0,9.0,17.24944623,91.13772765,6.543191814,112.50905159999998,orange
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,109.7571416,orange
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665,112.6738296,orange
17.0,16.0,14.0,16.39624284,92.18151927,6.625538653,102.944161,orange
12.0,20.0,10.0,24.45132792,93.10527686,6.528354932,109.4711098,orange
34.0,29.0,8.0,31.87859192,91.15248149,6.450640306,105.3437825,orange
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673,109.1549823,orange
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,orange
12.0,6.0,8.0,30.84835031,92.86773675,6.388617138,107.4142681,orange
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,118.0069295,orange
26.0,11.0,11.0,13.70319166,90.95589386,7.609348255,106.2944879,orange
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
39.0,21.0,9.0,13.20844373,94.02769434,6.354022554,106.2696156,orange
16.0,29.0,13.0,32.31944397,93.67804556,6.196907944,117.6236473,orange
36.0,29.0,13.0,20.68185224,90.91510525,7.829507245,109.7513927,orange
37.0,23.0,12.0,31.52675982,90.50621806,6.395258356,113.1169398,orange
39.0,9.0,15.0,25.35467646,91.81183218,7.992041984,116.7555937,orange
31.0,5.0,14.0,17.66545409,91.69865887,6.583411671,110.6857506,orange
18.0,12.0,8.0,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
20.0,20.0,10.0,11.86631922,93.68394562,6.976997772000001,106.060149,orange
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972,112.7715925,orange
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,117.9733424,orange
25.0,21.0,11.0,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,orange
37.0,18.0,12.0,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
26.0,15.0,6.0,17.22034507,94.78797376,6.912033409,108.0054343,orange
13.0,22.0,5.0,19.667056,90.50096668,7.764040111,100.1737964,orange
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,orange
19.0,7.0,9.0,27.255435,91.71369387,6.969883482999999,101.139435,orange
28.0,7.0,9.0,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755,113.25373,orange
7.0,17.0,10.0,10.16431299,91.22320999,6.465913274,106.362551,orange
18.0,23.0,8.0,21.49118657,93.43949693,6.41354791,101.4819888,orange
7.0,20.0,12.0,16.53460397,94.76759975,6.475275337,110.0447896,orange
20.0,23.0,11.0,31.852069399999998,90.12220323,6.407715561,109.9455062,orange
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
34.0,11.0,10.0,31.75048899,94.59551226,7.36220835,115.1989301,orange
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,orange
37.0,24.0,13.0,19.14381903,90.71037456,7.8546243,108.0230792,orange
12.0,8.0,10.0,16.14820285,91.4448027,7.995848977,107.4287664,orange
34.0,10.0,14.0,34.05296914,92.05811721,6.725600855,116.8020848,orange
6.0,13.0,9.0,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
27.0,30.0,5.0,32.71748548,90.54608254,7.656978112000001,113.328978,orange
13.0,8.0,12.0,25.16296632,92.54736032,7.105904818,114.3117197,orange
6.0,7.0,7.0,27.68167318,94.47316879,7.199106204,113.9995146,orange
40.0,17.0,15.0,21.35093384,90.9492967,7.871063004,107.0862095,orange
31.0,26.0,9.0,11.69894639,93.25638873,7.566165721,103.2005992,orange
61.0,68.0,50.0,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya
58.0,46.0,45.0,42.39413392,90.79028064,6.576261427,88.46607497,papaya
45.0,47.0,55.0,38.4191628,91.14220381,6.751452932,119.2653877,papaya
39.0,65.0,53.0,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
31.0,68.0,45.0,42.92325255,90.07600528,6.938313356,196.2408242,papaya
70.0,68.0,45.0,33.83508569,92.85470152,6.991626158,203.4044028,papaya
68.0,62.0,50.0,33.20258348,92.76437927,6.977700268,197.5282582,papaya
34.0,65.0,47.0,23.48546973,93.71043692,6.833768535,191.7760562,papaya
38.0,68.0,54.0,29.33710543,90.81781439,6.739170045,202.0572747,papaya
69.0,64.0,47.0,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
58.0,51.0,47.0,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
59.0,47.0,53.0,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
44.0,64.0,54.0,29.80744318,91.38048469,6.74274935,232.7046126,papaya
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,63.62250788,papaya
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,papaya
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
49.0,55.0,53.0,38.4418717,93.63739039,6.544029776,77.71566883,papaya
38.0,51.0,52.0,32.66160599,90.78931681,6.927803911,78.85085502,papaya
54.0,65.0,47.0,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,105.8841531,papaya
39.0,52.0,53.0,32.51247398,94.65904123,6.704204398,51.07048113,papaya
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548,62.62377075,papaya
61.0,64.0,52.0,43.30204933,92.83405443,6.641098708,110.562229,papaya
34.0,62.0,55.0,27.58548913,90.72526502,6.585346229,238.5008779,papaya
31.0,48.0,45.0,40.78881819,92.90951393,6.563134737,132.7923586,papaya
47.0,46.0,52.0,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,papaya
36.0,59.0,46.0,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
61.0,51.0,51.0,39.30050027,94.16193416,6.574677594,120.9512466,papaya
70.0,54.0,46.0,39.73149053,91.12220596,6.919342407,122.7628653,papaya
44.0,56.0,49.0,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya
34.0,68.0,51.0,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
50.0,59.0,47.0,40.76998685,92.09278584,6.747975732,209.8678411,papaya
39.0,70.0,52.0,26.26559543,90.79668055,6.65149129,59.49373381,papaya
34.0,61.0,49.0,28.12971499,93.3210737,6.502675132,117.8201907,papaya
44.0,60.0,55.0,34.2804607,90.55561637,6.825371185,98.54047745,papaya
31.0,62.0,52.0,33.7960155,93.00754254,6.99104104,182.026807,papaya
65.0,62.0,51.0,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,74.876786,papaya
50.0,47.0,48.0,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186,183.49095,papaya
70.0,68.0,55.0,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
59.0,62.0,52.0,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya
60.0,58.0,51.0,42.07213781,92.92203105,6.840802254,165.7412972,papaya
42.0,60.0,47.0,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
35.0,66.0,47.0,31.7018373,91.66232213,6.953439161,48.83810592,papaya
34.0,65.0,48.0,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
36.0,54.0,46.0,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,63.68794608,papaya
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,211.8529059,papaya
33.0,47.0,46.0,29.20300896,93.96834049,6.839443833,209.4083305,papaya
34.0,48.0,48.0,41.04224355,91.37258067,6.805277038,181.527598,papaya
49.0,54.0,50.0,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
40.0,65.0,49.0,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
68.0,52.0,49.0,24.42561272,92.27749066,6.577192175,63.35298768,papaya
50.0,46.0,52.0,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
65.0,63.0,50.0,31.88342554,91.3256535,6.524459342,79.27201575,papaya
40.0,49.0,47.0,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya
42.0,53.0,48.0,23.11407669,94.31994776,6.758479569,231.5153161,papaya
49.0,55.0,51.0,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
59.0,62.0,49.0,43.36051537,93.35191636,6.941496806,114.778071,papaya
63.0,58.0,47.0,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,papaya
63.0,50.0,52.0,28.64555584,93.22642604,6.751747609,115.8163936,papaya
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446,71.73759526,papaya
63.0,58.0,50.0,43.03714283,94.6428898,6.720744449,41.5856585,papaya
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,papaya
66.0,69.0,47.0,23.69212243,93.61055571,6.912299695,87.53393983,papaya
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,papaya
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908,82.83061083,papaya
67.0,68.0,49.0,35.26824831,92.38282957,6.821774589,149.8488208,papaya
45.0,57.0,47.0,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,papaya
70.0,50.0,53.0,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
44.0,47.0,45.0,38.73218907,94.73613484,6.579441304,218.142147,papaya
50.0,60.0,47.0,32.57720726,92.74889453,6.92791761,93.7942847,papaya
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,papaya
35.0,68.0,45.0,42.93605359,90.09448142,6.612429546,234.8466111,papaya
68.0,69.0,52.0,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
32.0,55.0,52.0,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
32.0,55.0,51.0,29.60718808,93.15642801,6.57398033,62.68710535,papaya
48.0,62.0,47.0,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya
39.0,69.0,53.0,25.9300384,93.02357765,6.964955435,241.8202079,papaya
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299,240.4795923,papaya
48.0,57.0,54.0,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
69.0,66.0,49.0,40.00439101,90.17015833,6.52711001,92.11877372,papaya
53.0,55.0,55.0,33.32315744,91.25271223,6.709668804,234.496633,papaya
38.0,61.0,52.0,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
57.0,64.0,55.0,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya
51.0,57.0,55.0,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
56.0,65.0,45.0,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
54.0,66.0,52.0,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
58.0,55.0,47.0,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
68.0,70.0,54.0,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
42.0,59.0,55.0,40.10207731,94.35110201,6.979102243,149.1199989,papaya
43.0,64.0,47.0,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya
35.0,67.0,49.0,41.31330062,91.1508798,6.617066674,239.7427554,papaya
56.0,59.0,55.0,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
39.0,64.0,53.0,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya
18.0,30.0,29.0,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
37.0,23.0,28.0,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
13.0,28.0,33.0,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
2.0,21.0,35.0,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut
10.0,18.0,35.0,27.79797651,99.64573002,6.381975465,181.6942283,coconut
7.0,11.0,32.0,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut
39.0,5.0,31.0,27.10134661,93.69979946,5.551963184,150.9502632,coconut
34.0,6.0,27.0,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut
31.0,30.0,29.0,26.58580443,90.98617591,5.558807063,178.8116076,coconut
25.0,7.0,35.0,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
16.0,18.0,26.0,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
26.0,10.0,33.0,28.27298134,96.93649473,6.07071786,198.8234862,coconut
27.0,8.0,32.0,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut
37.0,18.0,30.0,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut
19.0,15.0,34.0,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
0.0,19.0,33.0,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut
31.0,20.0,26.0,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut
9.0,17.0,32.0,25.94951662,93.40548703,5.842317989,172.0540491,coconut
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,coconut
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,coconut
34.0,6.0,30.0,27.0828252,97.00155491,5.948342571,171.7575545,coconut
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut
1.0,8.0,26.0,27.5136304,94.18955816,5.562911913,156.6732553,coconut
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,coconut
10.0,9.0,28.0,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut
36.0,27.0,26.0,26.58413917,95.78923137,6.25449571,171.6262299,coconut
38.0,24.0,33.0,28.28905147,97.00396405,5.973853124,142.9403233,coconut
11.0,6.0,25.0,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut
16.0,14.0,30.0,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut
33.0,14.0,35.0,27.14865285,96.66355213,6.027707171,149.2433497,coconut
16.0,6.0,29.0,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut
32.0,11.0,31.0,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
38.0,14.0,30.0,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
8.0,6.0,33.0,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut
23.0,6.0,33.0,29.18032562,92.73041222,6.025789594,204.9603677,coconut
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut
24.0,14.0,33.0,29.38072512,93.27565685,6.366219551,218.5241851,coconut
32.0,12.0,30.0,25.39241091,98.08951196,5.579845008,218.080385,coconut
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,coconut
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,coconut
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut
39.0,7.0,29.0,27.54273211,94.59086121,6.362544111,150.2012138,coconut
32.0,20.0,35.0,26.52166434,98.38227669,5.588655387,144.6261698,coconut
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
29.0,17.0,29.0,29.20394909,95.66997327,5.959493188,211.2506267,coconut
34.0,15.0,34.0,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut
14.0,23.0,25.0,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,145.0583117,coconut
39.0,29.0,29.0,26.50908611,94.48414544,6.143662699,199.8778403,coconut
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874,coconut
10.0,24.0,27.0,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut
0.0,29.0,32.0,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,coconut
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,coconut
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,coconut
1.0,12.0,30.0,27.754298,95.94643831,5.56222383,131.09000759999998,coconut
6.0,13.0,29.0,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut
15.0,28.0,32.0,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,coconut
3.0,23.0,30.0,29.70143197,95.65754365,6.078807239,215.1968037,coconut
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,coconut
20.0,28.0,26.0,26.37978453,91.49882979,5.547594847,167.0470997,coconut
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,coconut
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut
23.0,7.0,34.0,26.1055118,91.52421214,5.852038202,134.1279669,coconut
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.9036306,coconut
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut
25.0,12.0,26.0,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,coconut
0.0,19.0,31.0,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut
26.0,9.0,32.0,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
35.0,30.0,34.0,28.2974764,95.41122824,6.141502001,182.4482352,coconut
19.0,30.0,30.0,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.540094,coconut
30.0,13.0,25.0,27.15116142,91.48889469,6.413184638,164.9182225,coconut
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,coconut
8.0,28.0,30.0,25.51618488,94.33465411,6.015672239,135.1272491,coconut
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut
